userWallet,total_deposit_usd,deposit_USDC_usd,deposit_count,deposit_USDC_count,deposit_pool_0x2791bca1f2de4661ed88a30c99a7a9449aa84174_count,avg_borrow_rate,total_transactions,total_volume_usd,net_position_usd,deposit_WMATIC_usd,deposit_WMATIC_count,deposit_pool_0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270_count,total_redeemunderlying_usd,redeemunderlying_USDC_usd,redeemunderlying_DAI_usd,redeemunderlying_WBTC_usd,redeemunderlying_WETH_usd,redeemunderlying_count,redeemunderlying_USDC_count,redeemunderlying_DAI_count,redeemunderlying_WBTC_count,redeemunderlying_WETH_count,deposit_USDT_usd,redeemunderlying_USDT_usd,deposit_WPOL_usd,deposit_WETH_usd,total_borrow_usd,borrow_USDT_usd,total_stable_debt,total_variable_debt,total_repay_usd,repay_USDT_usd,deposit_DAI_usd,borrow_WPOL_usd,borrow_WMATIC_usd,deposit_USDT_count,deposit_pool_0xc2132d05d31c914a87c6611c10748aeb04b58e8f_count,redeemunderlying_USDT_count,deposit_WPOL_count,deposit_WETH_count,deposit_pool_0x7ceb23fd6bc0add59e62ac25578270cff1b9f619_count,borrow_count,borrow_USDT_count,repay_count,repay_USDT_count,deposit_DAI_count,deposit_pool_0x8f3cf7ad23cd3cadbd9735aff958023239c6a063_count,borrow_WPOL_count,borrow_WMATIC_count,borrow_USDC_usd,repay_USDC_usd,borrow_USDC_count,repay_USDC_count,deposit_WBTC_usd,deposit_AAVE_usd,deposit_WBTC_count,deposit_pool_0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6_count,deposit_AAVE_count,deposit_pool_0xd6df932a45c0f255f85145f286ea0b292b21c90b_count,repay_WBTC_usd,borrow_WBTC_usd,borrow_DAI_usd,repay_DAI_usd,repay_WBTC_count,borrow_WBTC_count,borrow_DAI_count,repay_DAI_count,borrow_WETH_usd,repay_WETH_usd,borrow_WETH_count,repay_WETH_count,redeemunderlying_AAVE_usd,redeemunderlying_AAVE_count,total_liquidationcall_usd,total_liquidation_collateral_usd,total_liquidation_principal_usd,liquidationcall_count,liquidation_collateral_WETH_count,liquidation_principal_USDT_count,redeemunderlying_WPOL_usd,redeemunderlying_WPOL_count,redeemunderlying_WMATIC_usd,repay_WMATIC_usd,redeemunderlying_WMATIC_count,repay_WMATIC_count,liquidation_collateral_USDC_count,liquidation_collateral_WMATIC_count,liquidation_principal_WMATIC_count,liquidation_collateral_WPOL_count,liquidation_principal_USDC_count,liquidation_collateral_DAI_count,repay_WPOL_usd,repay_WPOL_count,liquidation_principal_WBTC_count,liquidation_collateral_AAVE_count,liquidation_principal_DAI_count,liquidation_principal_WETH_count,liquidation_principal_WPOL_count,liquidation_collateral_WBTC_count
0x04ea240f764d8784d76485863ee5accf9e336f9e,92.70394035814081,77.7092027660045,5.0,4.0,4.0,3.0492781949620124e+25,19,311.89888732595676,0.101460556487325,0.0,0.0,0.0,92.38998132825887,77.39522974103411,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,14.994737592136323,14.994751587224744,0.0,0.0,63.50873205647585,15.059723013561495,0.0,0.0,63.29623358308123,15.00763334271638,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,48.449009042914355,48.28860024036485,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ea49503f7426021b1f1f82ee6ade6afa30b79e,84285638097587.62,0.0,1.0,0.0,0.0,0.0,2,168571278951348.5,-2756173.25,0.0,0.0,0.0,84285640853760.88,0.0,84285640853760.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84285638097587.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04eae81b5fc871555f850f1d8c5e0c94d2791760,2.259609878203447,2.259609878203447,2.0,2.0,2.0,0.0,2,2.259609878203447,2.259609878203447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04eb9b28d200a20337a5383b02f8b19cd419f577,8489350525221073.0,1440.9715679933363,26.0,11.0,11.0,5.8016525593683165e+25,58,1.849206448345476e+16,-1513363433010168.0,1418644528229.2002,2.0,8.0,9921195222975076.0,1430.2334084218296,0.0,0.0,9918563049118690.0,13.0,6.0,0.0,0.0,3.0,22.458068611585325,19.309446106452846,241972259836187.53,8204628183175302.0,81518735257388.92,19.30984292307779,0.0,0.0,1223.6808063938342,12.165510274645833,0.0,81518735252850.31,0.0,2.0,2.0,3.0,6.0,2.0,2.0,10.0,1.0,8.0,2.0,0.0,0.0,4.0,0.0,4519.311025199266,1211.5152961191884,5.0,6.0,9993.134022132512,41331437669899.81,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632173854935.479,1.0,0.0,7870142710429.076,7.1546751912991615,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,45713881835726.016,15069.892440889487,8.0,2.0,2.0,1.156244926018617e+26,13,45713881936071.4,45713881758560.055,0.0,0.0,2.0,77159.00135694016,15013.22453119063,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,62562.02202231065,62145.776825749526,45713881758094.1,0.0,11596.674105720449,11596.674105720449,0.0,0.0,11589.70711399825,11589.70711399825,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,1035674240722.9858,0.0,1.0,0.0,0.0,0.0,1,1035674240722.9858,1035674240722.9858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035674240722.9858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,6.57328510383149e+16,0.0,12.0,0.0,0.0,3.52456060584992e+25,20,6.5732851038344e+16,6.573285103828779e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57328510383149e+16,28100.429631169663,0.0,0.0,0.0,1001.5816064217593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28100.429631169663,1001.5816064217593,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04eca276ed3206f92fc117deea34b7b02d95a805,1227.8232406629302,0.0,1.0,0.0,0.0,0.0,2,2456.2905990646373,-0.644117738776913,0.0,0.0,0.0,1228.467358401707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1227.8232406629302,1228.467358401707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,1.6051689642776928e+16,0.0,7.0,0.0,0.0,3.8580462237726803e+25,22,6.240844326817992e+16,-1.0144787665680546e+16,5973440944569.828,1.0,2.0,2.628583867012437e+16,0.0,2.628583867012437e+16,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2952463233870.3237,0.0,9990776796805866.0,0.0,0.0,0.0,1.0080138158472762e+16,0.0,1.6042763738598488e+16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990776796805866.0,1.0080138158472762e+16,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ecaede106078c2948534c5fdf128941c7fb638,50852743811924.88,1.819773564991556,3.0,1.0,1.0,0.0,3,50852743811924.88,50852743811924.88,50852743811923.06,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,7.404645675420326e+16,0.0,7.0,0.0,0.0,3.9613668291426595e+25,11,2.692519083931756e+17,-189825729579680.0,0.0,0.0,0.0,7.586602739092725e+16,0.0,7.586602739092725e+16,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88548396704504e+16,0.0,0.0,0.0,6.04845845775947e+16,0.0,7.404645675420326e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88548396704504e+16,6.04845845775947e+16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ee01137811d587ecbef9262a8db2248666f341,0.0,0.0,0.0,0.0,0.0,2.946876076893819e+25,7,1.6579763114638904e+16,-1.657976311461884e+16,0.0,0.0,0.0,1.6579763114623856e+16,26931.52831102958,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,361.004043043289,0.0,0.0,5015.887108259136,0.0,0.0,0.0,10031.775135109618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5015.887108259136,10031.775135109618,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579763114596562e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,3.9379930594421997e+17,401694.52325665567,294.0,63.0,63.0,8.685067332747207e+25,481,6.302522782430857e+17,1.6929961136796627e+17,1.4985607619535478e+17,36.0,87.0,1.3782014704173778e+17,435775.6629745249,3.2478605259812336e+16,75240.78012596285,9.335876672893253e+16,119.0,44.0,10.0,1.0,17.0,682408.805431596,693380.7539186784,1.2283524123144589e+17,9.179595579162064e+16,9.265618639582192e+16,348949.79108698637,0.0,0.0,5976638861306001.0,335409.3753126384,1.208150584852699e+16,1.4088351440459846e+16,7.259119629144768e+16,90.0,90.0,43.0,51.0,33.0,33.0,31.0,21.0,37.0,34.0,7.0,7.0,2.0,5.0,12036.944747591415,12136.767426828566,2.0,1.0,75962.34603775546,1.7230526876111948e+16,11.0,11.0,3.0,3.0,0.0,0.0,5976638663553419.0,5976638860958455.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1982775051788482e+16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ee321ee32021c6607a5e6421b3e09008bebc08,2273047587668.7935,0.0,2.0,0.0,0.0,4.937405320211336e+25,3,2384965731433.531,2161129443904.0564,2273047587668.7935,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111918143764.73717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111918143764.73717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26,2.044367283388083,0.0,2.0,0.0,0.0,0.0,2,2.044367283388083,2.044367283388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044367283388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,273119814451621.03,0.0,1.0,0.0,0.0,0.0,2,544002843149737.06,2236785753505.0,0.0,0.0,0.0,270883028698116.03,0.0,270883028698116.03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273119814451621.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04eefaeb6f90a5627dba307c15a65acf3e589573,19508.415061498643,18006.22691337226,6.0,4.0,4.0,2.904576599757385e+25,23,2096455218294997.8,-2096455218219937.2,0.0,0.0,0.0,2096455218240977.8,18035.66670337016,70149108251925.234,0.0,2013791830627703.8,10.0,5.0,1.0,0.0,1.0,1502.1881481263865,1502.2499053432946,0.0,0.0,16489.767600656087,0.0,0.0,0.0,18021.82231117189,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16489.767600656087,18021.82231117189,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12514279341810.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04efc3225aa96a0fcb977bfbada6712f99310545,0.0,0.0,0.0,0.0,0.0,3.967113491418843e+25,8,955417687041.4116,-955417685119.7642,0.0,0.0,0.0,955417685600.786,0.0,0.0,190535.6493486834,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,479.80182915006606,479.80182915006606,0.0,0.0,960.8237273469742,960.8237273469742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955417495065.1367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,1.1049192901096667,1.1049192901096667,1.0,1.0,1.0,0.0,1,1.1049192901096667,1.1049192901096667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,1558001208211941.0,0.0,14.0,0.0,0.0,3.883950452229432e+25,29,2051534361985813.8,1266118829319912.2,8241956278980.006,1.0,1.0,292543013078929.25,264.10260502424603,227097078727640.2,0.0,65445934350338.7,9.0,1.0,2.0,0.0,1.0,469.9816861914661,686.2931060554884,0.0,41861977817697.93,100164753254021.52,300.1229858960661,0.0,0.0,100825387440922.08,300.0109000835895,100258011560951.58,0.0,0.0,3.0,3.0,5.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407639262553841.5,0.0,0.0,8.0,8.0,0.0,0.0,100164753253721.39,100825387440622.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,227496874523.70282,0.0,1.0,0.0,0.0,0.0,1,227496874523.70282,227496874523.70282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227496874523.70282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,1023151209300.5437,0.0,1.0,0.0,0.0,0.0,1,1023151209300.5437,1023151209300.5437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023151209300.5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,5.41384672351615e+16,816.2675217405945,87.0,1.0,1.0,1.6514950900800988e+25,180,1.3292321220842146e+17,1.4541346924462984e+16,1831237103799131.5,17.0,24.0,3.643319519586644e+16,812.4353439039711,2.4004706271513916e+16,604187.5548394823,1.242848892374753e+16,32.0,1.0,16.0,5.0,10.0,0.0,0.0,3207785311460830.5,1.264187256819194e+16,2.27577374461128e+16,2285.9368472809906,0.0,0.0,1.9593812331280724e+16,2282.663324995387,3.645757225111773e+16,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,34.0,2.0,26.0,3.0,49.0,49.0,0.0,0.0,100.40440663695705,100.6875899839878,1.0,1.0,591063.7047621972,0.0,5.0,5.0,0.0,0.0,533974.9634581117,556977.4807300253,3524217629418387.0,3507641879419420.5,5.0,9.0,2.0,3.0,1.9233519816135056e+16,1.6086170451324948e+16,20.0,14.0,0.0,0.0,0.0,6090344583065363.0,5800328174347966.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,1.1807144920288774e+16,313.3503677227698,56.0,2.0,2.0,3.5775350940052283e+25,149,1.7844487351007528e+16,7161198149735036.0,4190800251903787.0,7.0,22.0,2871383439975458.5,311.2212260996072,2059694664296073.0,130014.57716419341,811688775548001.2,32.0,4.0,11.0,4.0,10.0,1066.879270650164,1057.84640859378,3919809208386598.0,1620718690678240.8,2470261160660787.5,472.5963955527001,0.0,0.0,695697830082507.5,472.86755686477505,2075816769160070.0,573191334299290.2,732375748952556.2,10.0,10.0,3.0,15.0,9.0,9.0,39.0,2.0,22.0,2.0,6.0,6.0,4.0,4.0,2833.2351883085057,1342.9496932801223,23.0,12.0,158694.43019017312,0.0,7.0,7.0,0.0,0.0,55602.23917090981,54434.525145937354,0.0,0.0,1.0,2.0,0.0,0.0,1164694077351201.0,695697830025089.5,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f1fc616db817879898aa1635d574593f227b4e,2.063344961252784e+16,12645.004387540564,74.0,14.0,14.0,5.116163287723264e+25,145,2.329242591547212e+16,1.7974473309593298e+16,6609501185744336.0,15.0,30.0,1565670000003998.8,3215.0857618773734,0.0,0.0,1565670000000004.8,7.0,2.0,0.0,0.0,1.0,778.6663896185355,779.0354595333449,3836095628219184.0,1.0187852798277358e+16,1093306302935411.8,2151.6309610232083,0.0,0.0,4866.077595512919,2226.4631557620555,0.0,651955117103.5269,1092654347809579.1,8.0,8.0,4.0,15.0,20.0,20.0,54.0,17.0,10.0,7.0,0.0,0.0,2.0,6.0,6578.142639020525,2639.614439750864,29.0,3.0,273523.73532952496,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04f240a979ad95e8a88286515c2d8599f28d71b5,4754373148.44654,0.0,1.0,0.0,0.0,0.0,1,4754373148.44654,4754373148.44654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4754373148.44654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
